branch-misses,cpu-migrations,cpu-clock,page-faults,context-switches,branches,latency,0,cpu-idle,0,0
14545.381262059203,11.627656917181156,7.844909968083456,0.8124945162335628,0.002467797154612407,97957.60496313815,0.00034786516257389585,0,2268.6123020252417,0,0
16364.60267968936,22.909803521684534,111.4135218893656,1.8612126281241697,0.004597288990056426,90951.39088306765,0.00024424410975150814,0,1647.7209848112072,0,0
15628.440897509545,13.055022100766974,30.351190494337278,1.2654157726562731,0.0060035097932152545,121698.62350160268,6.977890141683135e-05,0,512.3175407282968,0,0
4174.256912626413,5.655763123276856,11.827193942176361,3.9124915838724887,0.06267994970982234,134496.8704289929,5.1538583315369084e-05,0,168.46205970805016,0,0
58624.02356926314,2.3634396742629145,6.826101411997838,2.017085499791941,0.03246449733160084,467991.3798637551,4.2079769211658285e-05,0,114.95880036619826,0,0
2425.90640141921,55.43254351102682,51.239154344561896,0.5008306060946124,3.7428416986293565,1985820.3899643999,0.00447469958298056,0,44.397736962454445,0,0
5441.781278651817,40.116575549354884,31.49956786535379,0.5374776313959702,7.952491219788463,1344569.0013600502,0.0013665798854089412,0,13.250094388882761,0,0
4664.5822941312845,37.18147776843445,14.69501227830342,2.5770525408783946,4.1853230559159105,688601.0454741451,0.0008658950496809557,0,15.315279153254327,0,0
4501.46031351867,18.464194322437717,9.163265599790966,22.115573154968438,12.57318135277336,1229438.8691723938,0.00022937539422780018,0,13.843241192652258,0,0
2382.16373766393,6.659659265559198,9.239583560558499,14.092203214471564,9.94656496590218,1835617.649695478,7.55622675653504e-05,0,30.771563358791013,0,0
67851.12030699584,0.7990454048537456,23.83288076536753,1.2824542454530166,1.3633063953481033,490268.5124828515,0.000673779334050038,0,309.80561020652885,0,0
54976.454639145006,0.892463439625153,14.44541879591402,6.19206664100132,1.0789632605523922,789427.783255734,0.00026000357286339444,0,166.08227381449524,0,0
83495.81956120902,0.2778114065520786,2.734485253517483,2.9254082011295037,0.6375230731660393,890045.6922512245,0.0001622313993072352,0,107.77008160210377,0,0
106239.99832112239,0.48371169228291855,7.3643828331535985,5.6129910580353295,1.893662078481083,281858.6319447649,0.00012499823298506632,0,42.69799629759265,0,0
33760,3,8.03,11,6,1617800,0.0000333,0,61.24139993785005,0,0
10975.819332090803,7.081818510679117,40.65970625238083,21.139460637191476,1.628334612508743,3021050.538903347,0.00014896216948995624,0,500.379788842924,0,0
112314.35711693215,5.3625570831800315,12.738856688007392,25.222185449661495,13.664780293057134,807074.814329678,0.00015077956057590186,0,371.6834832573487,0,0
143561.7633732848,4.641323557829084,0.37976408025495767,6.9330650991796965,4.940465237595127,3510629.4392103837,7.863965015485208e-05,0,764.2810824225918,0,0
163247.01206822557,9.241494528063319,0.5619484945622766,32.76456617604502,3.9549746436930366,4325225.764275587,3.7939640552481944e-05,0,438.652171898888,0,0
81345.67251738702,31.80936426716243,22.52464239315075,25.679604032201603,1.2025328212503066,178333.191555965,0.00010476100463948508,0,6945.451961698349,0,0
86806.41535487058,15.580851604734244,7.684233132344948,26.648911503218386,7.907615869330005,172764.96390791866,0.00011220402155388589,0,3809.3594631828305,0,0
316522.4500119039,20.476277097563703,11.228888602535076,31.38329557109042,7.2451200832281515,87082.8308910057,4.634805468172567e-05,0,1096.5826153026906,0,0
177811.90077848305,7.809424851438536,3.1045049569433814,19.147749837680568,12.547846498642915,3365523.5524673983,2.5550454945805662e-05,0,285.75866296809636,0,0
47280.57036809427,4.851334417029324,5.816670784251887,20.98546400945861,10.41565931537919,1102784.5536992806,8.250286485744921e-05,0,228.04290741643,0,0
19426.098421890856,2.8023932204913153,8.8098112977939,15.402817134203799,9.453184184899806,4274249.142931322,0.00012095020850544879,0,46.57904465963719,0,0
32716,3,6.41,11,7,1592651,0.0000305,0,60.35603438626866,0,0
34040,2,7.27,11,10,1625761,0.0000312,0,108.90002933644992,0,0
90076.2010647186,2.151690988576463,9.632362850889054,15.662052280157507,8.879133900673393,6347378.281176798,4.8860219795633635e-05,0,67.52787273619326,0,0
31693,2,6.53,11,7,1596418,0.0000353,0,91.89117721438397,0,0
22692.55858903983,0.0,6.028293071512552,19.928441730829313,3.0195195071024283,5228701.358611647,0.00029826500305553904,0,24.50597562011704,0,0
31649,0,6.67,13,10,1611366,0.0002045,0,64.90791712116476,0,0
776313.84653423,0.0,2.256167876041437,4.392950004626988,3.782902037456192,842423.9792134742,0.0001357927393528862,0,5771.909042147319,0,0
208061.26208631566,0.0,1.1407968946916047,7.241312215788849,1.8917156521752219,837705.0199412684,9.73638663270646e-05,0,3755.6102833152236,0,0
269118.5681652339,0.0,0.25964479462925366,52.60724737440561,0.16590212250486147,3932833.865704002,0.0006482491869562298,0,7161.609170193968,0,0
275602.8890754308,0.0,0.29206741595474434,56.05636643067247,0.3192262984604136,4029696.3787824633,0.00022050278392618045,0,9419.697270559496,0,0
112314.34328873288,0.0,0.1181752661885677,32.66205494038447,0.7748778363362513,3414207.866190085,0.00024887601339292173,0,8818.34743450512,0,0
32906.66712392008,0.0,0.20528693595281144,16.819454328448657,0.48493760829738664,1130236.9971195308,0.00022771585256227552,0,5463.290635278789,0,0
114096.83835002655,0.0,0.3818424365768267,22.89257443078716,2.2038387905846086,1123900.0821791408,0.0004987038120138295,0,1777.274755579017,0,0
238.58413033054967,0.0,0.020727493709503216,5.289510527910017,0.9875747431119144,17597208.321500167,0.0010259951905377302,0,57.07389727530161,0,0
8679.892932870185,0.0,0.007985663416115962,4.442618529510797,2.5382980882527133,8697322.87849851,0.0006277562341505157,0,29.36823429296578,0,0
3160.9374178936196,0.0,0.022002374677299402,3.290752892905493,2.40626764919665,4839789.600204291,0.0003528342112485314,0,1564.6584924748054,0,0
59568.09930696288,0.0,0.10891109625057593,14.48801978752397,2.46265100831747,2458658.983650679,0.00028154489788686626,0,818.5650572062381,0,0
19221.976594847438,0.0,3.333954849387134,8.356989975537118,6.017328551973691,3836321.0575003787,0.0002967555328018592,0,404.89219747782795,0,0
51362.163419612596,0.0,1.3761736575893178,21.02613259785594,1.8582315257585689,618361.7999376918,3.2439179752870756e-06,0,379.6648239516303,0,0
74202.34801283407,0.0,2.5950585679858515,10.767874410961756,3.137479216847553,1096041.8582611363,7.76533047620139e-05,0,257.5107937334119,0,0
32293,0,6.42,13,5,1602782,0.0000304,0,92.71209707666316,0,0
13092.01855360384,0.6315158203634663,39.74361903475516,1.9833231971730012,1.920995622270679,40186445.529626705,9.825612706184793e-05,0,190.08048761933685,0,0
26965.723106934653,0.7112088228506508,35.273077931811954,3.1364737567160166,1.519479162428169,10212411.697892996,8.253979263370335e-05,0,57.788011421326125,0,0
12719.494571030293,8.757186468617078,17.41744330321206,13.764275178401554,1.8819478616953962,5674106.657495838,0.00010082061687764971,0,15.065925603717304,0,0
9553.661247752934,8.146632815297664,4.603262835150861,18.58998816672151,4.178210438911175,4885705.588928815,2.3498017840821496e-05,0,237.91358679188733,0,0
32940,3,6.15,11,7,1598169,0.0000321,0,91.63291021071406,0,0
39953.29685527741,0.4687486953540855,9.655086827888123,22.233856364792114,1.6549116093266143,366559.79846218973,5.957894753097864e-06,0,580.5050531509135,0,0
27270.255330056694,0.5499338229988102,29.02698663913113,17.723009015331677,11.97477573919267,3815109.4144897144,1.0413949648626722e-05,0,1089.3381690788744,0,0
20058.67908780394,0.22722655587282858,7.9630834873961405,15.472680703353289,9.041048159542644,978828.9063300765,1.6817462689226324e-05,0,341.33926546865337,0,0
79218.7517734237,9.097689796233912,21.724470584754776,4.803643504256741,6.945883749181752,1905523.7119146246,5.271159587355511e-06,0,11.842172024690612,0,0
36859,4,8.21,11,7,1627805,0.0000351,0,91.77039073039332,0,0
163134.7117414872,0.16033865041751816,14.037286673593233,15.720430130194451,7.271836101658095,20391912.130223457,0.00018380596564652955,0,168.16315782098712,0,0
70381.08731886084,0.13298572547111234,13.01100805903247,18.52193451947007,0.5549118463522844,12419803.29592208,0.00020125765245651147,0,161.90273935576693,0,0
52314.175830122345,0.3548097334018596,10.989770278104128,14.526574314337207,4.138116549585757,6196946.302881499,6.0006654559934745e-05,0,117.89486321100594,0,0
6.018021293421043,11.14697591424289,66.50167776458719,23.2436231409025,13.348050326949792,53290.786406518426,0.00014163983069216853,0,12.013505831763624,0,0
6629.231645085369,5.772799986600285,21.659630407812948,17.94232132783465,8.709285317118326,2772240.897091983,0.00011512326179509012,0,74.169979615091,0,0
33047,2,7.07,11,8,1583401,0.0000305,0,103.43343868230572,0,0
32561,5,6.64,11,7,1582006,0.0000348,0,107.44507700824205,0,0
8628.717099394125,0.12860047899745886,0.34520390378778787,9.279033924282192,4.136745910961394,10718400.869965717,1.398077381774233e-05,0,364.8337387587362,0,0
111196.28273280809,0.7454768486401157,0.021357246150193188,1.488263451699348,2.698808290327749,521234.3048151969,0.00016421886070346116,0,34.80135941299841,0,0
30063.45037348727,0.1875479277994493,3.9078392525702608,6.415004558784236,4.211976802027964,1530873.5065313291,6.259794313200073e-05,0,41.23470063733403,0,0
150410.912913531,0.4689619159950398,3.0427871082039415,15.77652523595794,2.367789438919718,1676087.8864281916,0.000114193787588859,0,39.97945705526938,0,0
67208.6312727805,0.9595204267009589,3.0511668644406713,8.456687544898866,3.4255031583982696,3125567.9379878594,0.000105829882458918,0,163.90504167132963,0,0
25609.372054950545,2.0635944125993677,9.802280927521743,12.930640377519243,6.0601309426590095,1984455.6351184072,3.738246479999004e-05,0,101.113021683452,0,0
32779,3,6.40,11,9,1602167,0.0000322,0,61.00427411074293,0,0
28133.16443100071,6.521692480253385,1.2062588766332683,19.204539680401833,2.660872715234037,129164.1342190816,7.647674663602169e-05,0,8.029871428442988,0,0
31643,3,6.34,11,6,1581724,0.0000331,0,92.40037034264182,0,0
37197.96164220314,0.32398458671560104,1.187359222001442,49.557578637041516,1.9760311054160145,14089021.833172489,0.00016622221535023617,0,5.849619353317507,0,0
16007.00184211112,2.2473610577818923,5.796508068174415,10.692683119169054,3.1766074644355538,7755886.632366625,0.001954529706913682,0,434.8810802459645,0,0
22066.511246686834,0.8388649821052463,31.236433023748166,31.34424704651615,2.35773488353761,11784775.88664515,0.0006136296642009157,0,486.99179661759746,0,0
17500.498535136314,1.2080093322789152,10.328082590884929,30.848389257527273,11.687205497128748,4147429.177490636,0.00018023601709114524,0,336.22060287545725,0,0
60126.166050406246,1.926984397310779,16.34749977798092,21.15214974061185,6.728334922528509,2261598.6904087714,5.8599147059621756e-05,0,94.15227715442091,0,0
216149.52172966558,0.11254343626938457,0.542831981926422,14.314005220809651,5.713613542996011,6824038.040427495,0.0003399101333404688,0,285.5654325355869,0,0
18364.98405939342,1.20216140449536,1.916210995155566,13.370804932179652,17.415397891998392,6336310.24187657,0.00030143122317239073,0,35.484516768337755,0,0
105200.80552582808,1.6570083258713977,1.6063234363889145,20.019525101342666,10.741994194219327,4196455.554018147,6.494422556816722e-05,0,346.81639402205957,0,0
111481.49987566347,0.7111540448259284,0.9968437733957156,10.454035996509816,8.85134421405402,3583350.4225206403,0.00010538855903222677,0,314.0071140851226,0,0
3472.8427734373886,0.043170259021728774,54.132731529757976,2.9739068057045905,1.5627999030883877,25737355.75965547,0.00011562176662653813,0,1.3846357506131586,0,0
3765.1436603553066,0.12129170885206253,44.03257293362441,6.3299943894318345,2.3863786379083187,10737211.746160075,7.864357502970545e-05,0,1.862259718287981,0,0
10287.88307453959,0.7241274451913711,16.816672916545176,5.340833518064114,11.923269232521546,2781271.776876446,0.00011896477044988623,0,4.102131957595077,0,0
94267.83946113146,3.378712206616835,15.179286698086432,4.606001058286241,5.378967475772082,2105053.6355896634,1.7243005172567558e-06,0,93.55946431252066,0,0
32953,7,6.28,11,7,1593317,0.0000315,0,99.99704814475564,0,0
32990,1,7.09,11,15,1599754,0.0000308,0,69.25429611734822,0,0
306963.9344331092,3.9507816472859845,8.093449101665058,1.6951905858642569,9.466384628373524,30140.614994088377,8.995830647788961e-05,0,319.6688444130457,0,0
481656.5261906853,5.451221488509397,29.721097047560463,0.12413697267816182,5.797952539692723,37739.59751720914,0.0004646812916739666,0,820.9960895103461,0,0
195213.81229162286,2.2079044262604426,9.713299484611536,0.38234146559488713,10.247526189823922,80342.24969330746,0.00033303759697375917,0,510.33139604692224,0,0
21877.06952698932,6.786292578686883,19.81291426793331,0.3119427439450144,2.9539398999641984,111610.91962195825,0.00017891046153085987,0,205.0413232766067,0,0
207581.68870929105,4.917364296872938,0.10009814480355939,2.68664908250325,9.694522035122713,51939.718458996926,0.00036065835318262006,0,788.6566868465701,0,0
77564.83687215314,2.7845237292468568,6.900843165859428,1.5060668529769643,5.6418585534252985,61582.198070109356,9.08347043606366e-05,0,218.69108060039164,0,0
32900,1,6.82,11,7,1601286,0.0000301,0,97.44818084954824,0,0
5883.025255701492,0.09639904999399285,5.087618212930657,8.505317832619014,2.675319921519245,11310157.434332162,5.268644956341899e-05,0,453.1220040300915,0,0
121627.88646468184,19.400440461640468,50.98315926848878,0.11342050036265738,12.625848874294103,7638533.121097029,0.0001379557243861107,0,88.26312827402782,0,0
40379.959191707516,6.595523901351433,14.46732004015161,1.5961887821150968,8.067124554472333,3966421.0194812817,0.00021939878900450782,0,108.51372796953564,0,0
11306.88489435693,6.335828437917581,6.020885180020414,1.0929475778292659,5.2649240283922305,5558190.160558441,0.0002854825609833135,0,112.17274697799911,0,0
18715.487576345295,12.665611292056793,10.65766200823721,12.125653212490963,4.956865674089338,4265224.384585412,0.00012812426610037011,0,245.85083410341872,0,0
67639.13609333527,4.463590032027216,19.763243746195545,20.545941293018362,14.086361449531507,2474924.6839421294,0.00021563023046179436,0,207.85626951406925,0,0
60387.377168053354,0.7532817804017089,5.45153383227105,11.961317651038826,3.5421463650388016,6131784.952585738,0.00010377297784488647,0,396.7480488298737,0,0
34173,5,7.23,11,9,1625858,0.0001121,0,105.05299917458424,0,0
34291,2,7.89,11,6,1595537,0.0000314,0,91.28029359551428,0,0
14878.288245292584,0.04863324864948408,8.384669116015832,20.37294108808144,25.92576834329475,6473437.722745272,2.461176863933389e-05,0,202.5099073479691,0,0
51579.431110471894,0.05111102817634272,14.22592460801543,13.575586379265749,17.863334534366768,4733325.195981141,1.1019332269427339e-05,0,142.98717150730738,0,0
34990,5,7.53,11,12,1605160,0.0000310,0,96.15816148673942,0,0
106066.74851558892,4.571178866615446,84.10089198200527,15.638959067391166,0.2205709506652336,8557146.724109232,0.00022012637471342366,0,429.7294289309024,0,0
57399.243824093064,1.7767469571505032,21.757502532854097,33.21126657164289,0.21211884464077124,4570896.096964343,0.00018541185904738663,0,139.67416273059433,0,0
30705.39928719547,1.6675696700924554,48.038781226923795,22.067199892118648,0.8620224082781878,2775148.4260255955,0.00010030927212725438,0,43.45008978443649,0,0
63879.56371980668,1.8609648512100208,16.822889541411904,14.247716424083583,5.5769963795859,808270.1062070368,7.221770387007189e-05,0,81.95958930598368,0,0
33696.676650780006,1.3075009416736103,20.460892407183632,19.62421453390153,6.390508850887432,3135370.8392215255,4.848629440089102e-05,0,335.64928979901515,0,0
32274,2,6.26,11,5,1594459,0.0000310,0,89.45981309897354,0,0
34020.244016145065,0.4970542316592592,20.39101547773329,0.29639370805650755,2.8801080735205034,12648706.245089803,5.285643599073944e-05,0,59.22410675827331,0,0
77640.74955558873,2.3640124657456045,17.956600590543466,0.240717172384608,1.4738053055993987,5528233.2870212365,3.1665000110906736e-05,0,181.2164115720118,0,0
73696.1491215881,0.9821169046229139,22.54602936089919,29.66301436236919,3.1711210424778855,10798567.238598317,2.285214242077605e-05,0,93.6623980612524,0,0
33960.633277271416,3.5483031342980746,30.739283794208976,33.3657307187315,2.9950266429072654,4104095.773246415,1.3383857843205754e-05,0,85.9207211127385,0,0
70400.96374620331,3.076356445021289,13.482764289453623,18.210105939485786,10.7238734928949,5740075.4297719635,1.472161349812879e-05,0,123.02075971471339,0,0
28958.902430718488,4.755007474442586,12.41766456125649,2.0680897771815037,8.811157579151114,820580.3829346919,7.405268508120131e-06,0,106.4427735784606,0,0
33261,5,6.44,11,8,1596618,0.0000314,0,97.21380117881041,0,0
41924.36045210813,7.733876427082903,26.26808438633792,1.9707352065718293,0.8573763743418477,2398264.8765233653,8.389426708010427e-05,0,67.7936576389643,0,0
124875.82969749048,2.362857359985611,0.7327605543592144,8.723537670559631,9.039738651996249,674094.7029354228,0.00010883132809342638,0,103.12494703612805,0,0
34167,3,7.09,13,6,1630176,0.0000325,0,93.6261160953031,0,0
960805.0798301686,0.7991270795641134,44.625865104161136,2.542167288780206,2.7558025953132517,21936797.912691265,7.557823937707991e-06,0,603.133629056053,0,0
425653.01931666967,0.2673180063627413,20.22631149372613,4.47134334983901,1.9088137673431689,16417629.354966037,1.0132318202505063e-05,0,628.7860927790673,0,0
356360.8717954654,0.08150195500367621,172.48325430687197,35.604661243748765,5.7544570704013935,10979428.72752475,1.1132284707438917e-05,0,784.801372410283,0,0
513018.1010265685,0.13736364513916305,108.31746566314146,11.202153986410556,0.5528069721230171,19039318.242459144,9.676163863553721e-06,0,309.2044506631346,0,0
146843.80997189414,0.1278384820212674,199.18892769894407,28.56301716655742,8.31849904401638,32360896.63630519,2.1414393225241823e-05,0,299.6069128441246,0,0
245568.39536624926,0.18291502625656247,209.03684643921443,27.345794777312314,3.84573636493942,13260327.402128909,8.548685753787326e-06,0,775.1773880575082,0,0
182153.8243154608,0.16763386186512896,52.658696652237126,21.87132145904534,6.386316979479849,12774460.696956072,5.585406240692712e-06,0,227.02274149310543,0,0
253084.23399201356,0.06091714588232001,21.153570747687223,1.6113221114485747,3.197380299624947,6457015.6517122425,8.93450800756884e-05,0,673.2517337983473,0,0
69521.82072500365,0.02821430790426213,6.490717412147873,1.0253328696310966,2.93345093227506,8507569.83944298,3.24762811563782e-05,0,346.2174487228358,0,0
83014.51155978648,0.046559174799175596,21.721229174724726,0.6402486887312371,4.025233697990886,9442273.05208388,9.276605155611529e-06,0,298.47414735562677,0,0
243613.3298236476,0.6037056649481511,73.35987626230951,18.120975378319493,2.155534242313352,2013935.7021183358,4.9955806578689044e-05,0,766.0405351392633,0,0
136959.14688919962,0.519628147192774,21.26375566347246,12.60305333415789,7.023843743320482,3533169.8344056266,2.6303542702354758e-05,0,219.05239341876376,0,0
1161504.1129480381,1.1006915579212628,104.13780924574107,7.971963498845726,2.206317317746361,4354149.219567381,3.490293185325168e-05,0,4.007199612642523,0,0
1228475.3744051321,1.8624778237911306,40.17326283148094,19.896040906184624,2.6910427470346896,4182716.561043698,2.4568175236400463e-05,0,211.30224916450257,0,0
313282.4610843237,1.1969109188947602,11.381783064083049,15.956946653556225,8.293547745441149,3673527.1572444234,2.4720114779964322e-05,0,458.9574788591716,0,0
69961.38351112374,0.08954608005373471,4.966140703635313,22.56737697492887,10.494753410443131,21911682.20962035,5.10410369698392e-05,0,194.15427759627357,0,0
74775.52771497352,0.5540125947800671,2.9511012297170076,22.486607021849057,9.06106403111884,7723589.973859495,4.32800054535853e-05,0,858.6337791411614,0,0
113930.53219786966,1.5026270886279565,15.843639630371822,19.899162700384593,9.715818286695093,2869193.463907349,1.3005489004361318e-05,0,262.0171072229256,0,0
241077.81712016318,8.677595985784919,9.651887292444599,1.7151994376294926,13.459252802767626,1897465.4607751905,0.00023122952245987685,0,67.44380634744849,0,0
94713.50823285425,19.360535659700563,16.624572820559372,0.4590477869764522,12.343580937446909,973282.2796795681,0.00011594649287485436,0,163.31465257876073,0,0
68674.20059985289,7.160776897451867,11.005909333578105,2.101518954959177,11.19558674807675,846049.518460005,8.653496011286457e-05,0,132.6670458792069,0,0
49727.14239703759,2.390757028241649,1.9693970259980569,14.720353119051467,7.6066504195575995,2028094.050648956,9.429600535005488e-05,0,139.94962605738164,0,0
33507,3,7.26,11,6,1592789,0.0000308,0,94.88644681664529,0,0
36753,3,8.17,13,9,1622073,0.000032,0,107.75039298530169,0,0
57568.048437876256,0.9332632825854597,2.96051808550361,13.865607537828181,6.091774541207338,1774744.4808388264,2.6499026864925193e-05,0,311.14941282693496,0,0
31810,3,6.14,11,6,1588472,0.0000312,0,89.19792038192608,0,0
61667.20666296211,7.150009090449835,6.45674787422016,19.358478969824723,12.193930604673056,2192599.778723641,1.5771772653281784e-05,0,60.27182149553712,0,0
34093,3,6.41,13,7,1602225,0.0000314,0,69.04685348263953,0,0
313145.929352129,0.4844365918466339,50.830728416699124,0.004787654956046775,0.02505662800151892,621120.8905178515,0.0011532530513784526,0,258.73557988622554,0,0
251615.02188152724,0.37421267879118025,118.5374855675229,0.03486903319691456,0.01786360931098621,302915.60484266025,0.0012310475669659246,0,750.1981326976909,0,0
142507.45800205486,0.23600845965386608,38.767427377654755,0.022656785684520522,0.1251196274473817,162021.96794363036,0.000600255432760827,0,640.617783442905,0,0
63209.97783643959,1.5934774391929023,38.13051781771571,0.1914802606813094,0.10113257842532519,310517.8196967068,0.0006019066227393744,0,4614.390290238874,0,0
94281.0153565217,2.7642339398007785,30.03052967271744,0.13014056356970277,0.91385797312028,194415.90664430393,0.0003630658394241429,0,2741.041734260568,0,0
26977.813512019595,12.712034379277217,36.4187759911634,0.11498310964479018,8.698348373722409,228752.2638117132,0.00019569329472858243,0,1408.575568446733,0,0
98287.86962169988,20.23939495395687,28.91932023512187,0.08420054841242114,4.423111743833808,666659.2506173309,0.0004029745813371367,0,1289.5111767722033,0,0
132763.8028348653,14.803459276434815,17.40775320298594,0.4853101126326482,2.8938113107442236,404319.51767341234,0.00022574513233556301,0,636.9850585021859,0,0
205269.4543990409,7.48304929579124,41.27336780673376,30.82348696402571,1.4656362552737292,755815.4721561659,3.773763514832676e-05,0,714.4290136672546,0,0
396768.4884868412,13.87050200731702,2.2581443726023522,2.7984620913531835,0.5389133585197429,925874.921432537,6.521692780790293e-05,0,648.6144090004839,0,0
217507.5457720321,0.7340106801857473,1.1546909549492312,6.095746996109573,1.821405909928428,493117.6556001503,2.478953548153822e-06,0,50.94594892758681,0,0
198999.98385852022,7.241913839571885,76.52794882665862,2.7248529619765303,0.8110665181078163,205529.5295407439,2.3081745068847486e-06,0,669.2940371497679,0,0
232044.4296221834,22.335040450201838,133.07695258234156,2.704585892466492,2.512564634745406,25454.15797775783,3.5852661472768014e-06,0,1188.5052481296825,0,0
114628.22491904793,12.770261006075245,70.46946371902956,3.5738078080757205,1.2839768747777984,166833.15610083158,1.891988580451623e-06,0,399.72248692328174,0,0
259926.7662907615,0.08035664109981422,87.77802722427906,28.068025470719245,0.8007304675945828,1036013.0573970475,5.425015390609623e-05,0,873.2454189376933,0,0
191522.76538465373,3.2141042746946455,28.58365890549295,13.66928910077348,2.102259603037112,1501010.0885500296,0.00017928981324105594,0,663.6215904577973,0,0
258200.83025524425,6.094732042976467,24.321988743422196,15.644390213758436,1.51146403078328,437457.87034243374,5.253196836430953e-05,0,366.9535559928804,0,0
6339.714368801375,20.02467068432359,14.330915613818817,3.253926596809351,2.226336390244453,1624157.50572506,0.00018267156174981824,0,478.93755021838825,0,0
77701.11271624229,32.386997287233825,11.64425957974094,8.050193959217765,4.615242602193912,512961.46299089305,8.363943210136087e-05,0,192.37580521873508,0,0
774404.202945177,34.38217424038311,1.0170282433678177,0.38104411793841664,1.1112505268037538,3468022.2664329265,1.6807469749104982e-06,0,6.21619552921487,0,0
245464.8032348861,13.36444500981047,2.5353557435983927,0.5326568594794219,0.8909284254948047,1561713.559550575,8.212297343535809e-07,0,4.627121477988597,0,0
149860.27184444762,11.168596371545677,3.4263521015154037,0.9751123783333924,0.5198344573059295,1888112.5170497333,4.5244255937375245e-07,0,11.305202461619814,0,0
20437.003191727315,6.484519015135428,11.581054199974833,15.102515722793344,2.5709715331738394,1649729.0540205413,2.9619926293462874e-07,0,43.7981163561554,0,0
33874.61025013983,10.299186188147106,14.548246963930946,10.31503638661042,19.219713856593955,747334.2885611828,7.323084328468556e-05,0,49.35041451859011,0,0
45450.597692607,11.010319203402211,12.561963036381016,5.360936724065995,11.727484223748384,487485.15492625395,4.290754473108011e-05,0,107.2373563759516,0,0
333306.81156896893,2.8229567092692376,1.004637160076976,11.631721617055984,25.215098806886456,16850560.369327053,0.0011360990103965595,0,424.59491116594654,0,0
243230.80661082754,2.0154006434910734,0.35213147279188917,5.968680487287497,13.72583366144758,93357054.5217411,0.0006824513313363827,0,126.99435026512184,0,0
